name,supporting_structure_name,description,type,status,legal_entity_type,siret,address_raw,address_housenumber,address_street,address_postcode,address_citycode,address_city,address_departement_code,address_departement_name,address_region_name,latitude,longitude,is_itinerant,itinerant_details,is_online,contact_phone_raw,contact_phone,contact_phone_details,contact_email,contact_website_url,contact_facebook_url,contact_twitter_url,contact_youtube_url,opening_hours_raw,opening_hours_osm_format,opening_hours_details,target_audience_raw,target_audience,support_access_raw,support_access,support_mode_raw,support_mode,is_free,price_details,payment_methods,labels_raw,labels,aide_mapped,francilin_id,lieu_nom,contact_nom,adresse,code_postal,commune,horaires,telephone,e_mail,site_web,aide,accessibilite,label,SIRET,thematique_principale,services,source,id_source
Bureau Info Jeunesse 11 - 25 Ans,,,,,,,6 bis avenue de la Republique 94700 Maisons-Alfort,6 bis,Avenue de la République,94700,94046,Maisons-Alfort,94,Val-de-Marne,Île-de-France,48.800403,2.429956,,,,0149778038,0149778038,,info.j@bij-maisons-alfort.com,www.bij-maisons-alfort.com,,,,"Mo 14:00-19:00; Tu-Fr 09:00-12:30,14:00-18:00","Mo 14:00-19:00; Tu-Fr 09:00-12:30,14:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",194,Bureau Info Jeunesse 11 - 25 Ans,,6 bis avenue de la Republique,94700,Maisons-Alfort,"Mo 14:00-19:00; Tu-Fr 09:00-12:30,14:00-18:00",0149778038,info.j@bij-maisons-alfort.com,www.bij-maisons-alfort.com,"1,2",,,,1,"110,111,112,113,114,115",CD94,
Centre Administratif,,,,,,,7 avenue Adrien Raynal 94310 Orly,7,Avenue Adrien Raynal,94310,94054,Orly,94,Val-de-Marne,Île-de-France,48.743313,2.402136,,,,0148902000,0148902000,,guichetunique@mairie-orly.fr,www.mediatheque.mairie-orly.fr,,,,"Mo,Fr 08:45-12:30; Th 14:00-17:30; Sa 08:45-11:45","Mo,Fr 08:45-12:30; Th 14:00-17:30; Sa 08:45-11:45",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",195,Centre Administratif,,7 avenue Adrien Raynal,94310,Orly,"Mo,Fr 08:45-12:30; Th 14:00-17:30; Sa 08:45-11:45",0148902000,guichetunique@mairie-orly.fr,www.mediatheque.mairie-orly.fr,"1,2",,,,2,"203,204,205,208,209,212,214",CD94,
Centre d'animation,,,,,,, 00000 Le Kremlin-Bicêtre,,Le Kremlin-Bicêtre,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.808965,2.355966,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,196,Centre d'animation,,,,Le Kremlin-Bicêtre,,,,,1,,,,3,,CD94,
Centre Social Balzac,,,,,,,7 rue Olympe de Gouges 94400 Vitry-sur-Seine,7,Rue Olympe de Gouges,94400,94081,Vitry-sur-Seine,94,Val-de-Marne,Île-de-France,48.779445,2.403046,,,,0146810036,0146810036,,csbalzac-vitry@wanadoo.fr,balzac-vitry.centres-sociaux.fr,,,,Tu 14:00-17:00,Tu 14:00-17:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",197,Centre Social Balzac,,7 rue Olympe de Gouges,94400,Vitry-sur-Seine,Tu 14:00-17:00,0146810036,csbalzac-vitry@wanadoo.fr,balzac-vitry.centres-sociaux.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social des Portes du Midi,,,,,,,13 rue Constant Coquelin 94400 Vitry-sur-Seine,13,Rue Constant Coquelin,94400,94081,Vitry-sur-Seine,94,Val-de-Marne,Île-de-France,48.782142,2.394916,,,,0146803296,0146803296,,gonzalo.guzman@oaronge.fr,,,,,"Mo-Fr 09:30-12:30,14:00-17:30; We 14:00-17:30","Mo-Fr 09:30-12:30,14:00-17:30; We 14:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",198,Centre Social des Portes du Midi,,13 rue Constant Coquelin,94400,Vitry-sur-Seine,"Mo-Fr 09:30-12:30,14:00-17:30; We 14:00-17:30",0146803296,gonzalo.guzman@oaronge.fr,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Espace Les Monis ( Association ),,,,,,,6 avenue de la Commune de Paris 94400 Vitry-sur-Seine,6,Avenue de la Commune de Paris,94400,94081,Vitry-sur-Seine,94,Val-de-Marne,Île-de-France,48.78308,2.391347,,,,0146802193,0146802193,,asso@espacelesmonis.fr,www.espacelesmonis.fr,,,,Mo-Fr 09:30-18:00,Mo-Fr 09:30-18:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",199,Centre Social Espace Les Monis ( Association ),,6 avenue de la Commune de Paris,94400,Vitry-sur-Seine,Mo-Fr 09:30-18:00,0146802193,asso@espacelesmonis.fr,www.espacelesmonis.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Germaine Tillon,,,,,,,27 avenue Charles Gide 94270 Le Kremlin-Bicêtre,27,Avenue Charles Gide,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.807095,2.353143,,,,0145152390,0145152390,,ivignacourt@ville-kremlin-bicetre.fr,,,,,Mo 14:00-16:00; We 17:00-18:30; Th 10:00-12:00; Fr 13:30-17:30,Mo 14:00-16:00; We 17:00-18:30; Th 10:00-12:00; Fr 13:30-17:30,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",200,Centre Social Germaine Tillon,,27 avenue Charles Gide,94270,Le Kremlin-Bicêtre,Mo 14:00-16:00; We 17:00-18:30; Th 10:00-12:00; Fr 13:30-17:30,0145152390,ivignacourt@ville-kremlin-bicetre.fr,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Inter G des Larris,,,,,,,15 bis rue Jean Mace 94120 Fontenay-sous-Bois,15 bis,Rue Jean Macé,94120,94033,Fontenay-sous-Bois,94,Val-de-Marne,Île-de-France,48.856702,2.477458,,,,0149747777,0149747777,,cyberchalet@fontenay-sous-bois.fr,,,,,"Mo,Sa 13:30-18:00; Tu-Fr 10:00-12:00,13:30-19:00; Th off","Mo,Sa 13:30-18:00; Tu-Fr 10:00-12:00,13:30-19:00; Th off",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",201,Centre Social Inter G des Larris,,15 bis rue Jean Mace,94120,Fontenay-sous-Bois,"Mo,Sa 13:30-18:00; Tu-Fr 10:00-12:00,13:30-19:00; Th off",0149747777,cyberchalet@fontenay-sous-bois.fr,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Rond d'or,,,,,,,16-19 place de la Fraternite 94370 Sucy-en-Brie,19,Place de la Fraternite,94370,94071,Sucy-en-Brie,94,Val-de-Marne,Île-de-France,48.774632,2.526217,,,,0156741010,0156741010,,maison-rondor@ville-sucy.fr,,,,,"Mo 13:30-18:30; Tu-Fr 08:30-12:00,13:30-18:30","Mo 13:30-18:30; Tu-Fr 08:30-12:00,13:30-18:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",202,Centre Social Rond d'or,,16-19 place de la Fraternite,94370,Sucy-en-Brie,"Mo 13:30-18:30; Tu-Fr 08:30-12:00,13:30-18:30",0156741010,maison-rondor@ville-sucy.fr,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Lamartine,,,,,,,4 Square Lamartine 94230 Cachan,4,Square Lamartine,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.78811,2.320211,,,,0149696110,0149696110,,scslamartinedirection@gmail.com,www.agaescc.fr,,,,"Mo-Fr 10:00-12:00,14:00-22:00; Tu 14:00-22:00; Sa 09:00-17:00","Mo-Fr 10:00-12:00,14:00-22:00; Tu 14:00-22:00; Sa 09:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",203,Centre Social Lamartine,,4 Square Lamartine,94230,Cachan,"Mo-Fr 10:00-12:00,14:00-22:00; Tu 14:00-22:00; Sa 09:00-17:00",0149696110,scslamartinedirection@gmail.com,www.agaescc.fr,"1,2",,,,2,"110111112113114115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Social Municipal Espace l'angevin,,,,,,,31-33 rue Albert 1er 94600 Choisy-le-Roi,33,Rue Albert 1er,94600,94022,Choisy-le-Roi,94,Val-de-Marne,Île-de-France,48.755546,2.412813,,,,0148526349,0148526349,,accueil.espace-langevin@choisyleroi.fr,www.choisyleroi.fr,,,,"Tu,Th 18:00-20:00","Tu,Th 18:00-20:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",204,Centre Social Municipal Espace l'angevin,,31-33 rue Albert 1er,94600,Choisy-le-Roi,"Tu,Th 18:00-20:00",0148526349,accueil.espace-langevin@choisyleroi.fr,www.choisyleroi.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel Avara,,,,,,,2 Allee du Colonel Riviere 94260 Fresnes,2,Allée du Colonel Rivière,94260,94034,Fresnes,94,Val-de-Marne,Île-de-France,48.764915,2.324705,,,,0143509309,0143509309,,,scs-avara.com,,,,Mo-Sa 09:30-21:00,Mo-Sa 09:30-21:00,,,,,,,,,,,,,La recherche d'un emploi,205,Centre Socio Culturel Avara,,2 Allee du Colonel Riviere,94260,Fresnes,Mo-Sa 09:30-21:00,0143509309,,scs-avara.com,1,,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel Kennedy,,,,,,,36 boulevard Jhon Ftzgerald Kennedy 94000 Créteil,36,Boulevard John Kennedy,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.776822,2.463806,,,,0143775299,0143775299,,,,,,,"Mo-Fr 09:00-12:45,14:00-19:00","Mo-Fr 09:00-12:45,14:00-19:00",,,,,,,,,,,,,La recherche d'un emploi,206,Centre Socio Culturel Kennedy,,36 boulevard Jhon Ftzgerald Kennedy,94000,Créteil,"Mo-Fr 09:00-12:45,14:00-19:00",0143775299,,,1,,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel la Lutece,,,,,,,1 rue Charles Gounod 94460 Valenton,1,Rue Charles Gounod,94460,94074,Valenton,94,Val-de-Marne,Île-de-France,48.748287,2.459239,,,,0143868326,0143868326,,,,,,,"Mo-Fr 09:00-12:00,14:00-18:00","Mo-Fr 09:00-12:00,14:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",207,Centre Socio Culturel la Lutece,,1 rue Charles Gounod,94460,Valenton,"Mo-Fr 09:00-12:00,14:00-18:00",0143868326,,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel la Plaine,,,,,,,1 Allee Pierre de Montreuil 94230 Cachan,1,Allée Pierre de Montreuil,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.786369,2.331558,,,,0149696010,0149696010,,scsplainedirection@gmail.com,www.agaescc.fr,,,,"Mo 14:30-19:00; Tu-Fr 10:30-12:00,14:00-19:00","Mo 14:30-19:00; Tu-Fr 10:30-12:00,14:00-19:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",208,Centre Socio Culturel la Plaine,,1 Allee Pierre de Montreuil,94230,Cachan,"Mo 14:30-19:00; Tu-Fr 10:30-12:00,14:00-19:00",0149696010,scsplainedirection@gmail.com,www.agaescc.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel le Forum,,,,,,,59 avenue du Docteur Calmette 94290 Villeneuve-le-Roi,59,Avenue du Docteur Calmette,94290,94077,Villeneuve-le-Roi,94,Val-de-Marne,Île-de-France,48.735233,2.417887,,,,0145977920,0145977920,,forum.villeneuve@ville-villeneuve-le-roi.fr,www.villeneuve-le-roi.fr,,,,,,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",209,Centre Socio Culturel le Forum,,59 avenue du Docteur Calmette,94290,Villeneuve-le-Roi,,0145977920,forum.villeneuve@ville-villeneuve-le-roi.fr,www.villeneuve-le-roi.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel Madeleine Reberioux,,,,,,,27 avenue Francois Mitterand 94000 Créteil,27,Avenue François Mitterrand,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.769505,2.464902,,,,0141941815,0141941815,,contact@mjccreteil.com,,,,,"Tu 10:30-12:30; We 10:30-12:30,14:00-16:30; Th 16:30-18:30; Sa 10:30-12:30,14:00-17:00","Tu 10:30-12:30; We 10:30-12:30,14:00-16:30; Th 16:30-18:30; Sa 10:30-12:30,14:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",210,Centre Socio Culturel Madeleine Reberioux,,27 avenue Francois Mitterand,94000,Créteil,"Tu 10:30-12:30; We 10:30-12:30,14:00-16:30; Th 16:30-18:30; Sa 10:30-12:30,14:00-17:00",0141941815,contact@mjccreteil.com,,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socio Culturel Maison Couste,,,,,,,19 rue Cousté 94230 Cachan,19,Rue Cousté,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.795217,2.337636,,,,0145466715,0145466715,,,www.agaescc.fr,,,,"We 10:00-12:00,14:00-17:00","We 10:00-12:00,14:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",211,Centre Socio Culturel Maison Couste,,19 rue Cousté,94230,Cachan,"We 10:00-12:00,14:00-17:00",0145466715,,www.agaescc.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Centre Socioculturel la Plaine,,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",212,Centre Socioculturel la Plaine,,,,Cachan,,,,,"1,2",,,,3,,CD94,
Centre Socioculturel Lamartine,,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,213,Centre Socioculturel Lamartine,,,,Cachan,,,,,1,,,,3,,CD94,
Centre Socioculturel Lamartine,,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,214,Centre Socioculturel Lamartine,,,,Cachan,,,,,1,,,,3,,CD94,
Centre Socioculturel Madeleine Rebérioux,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,215,Centre Socioculturel Madeleine Rebérioux,,,,Créteil,,,,,1,,,,3,,CD94,
Centre Socioculturel Maison Cousté,,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,216,Centre Socioculturel Maison Cousté,,,,Cachan,,,,,1,,,,3,,CD94,
Cite des Metiers,,,,,,,14 rue Waldeck Rousseau 94600 Choisy-le-Roi,14,Rue Waldeck Rousseau,94600,94022,Choisy-le-Roi,94,Val-de-Marne,Île-de-France,48.761735,2.408203,,,,0148924900,0148924900,,,,,,,"Mo 09:30-12:00,13:00-17:00; Tu-Fr 13:00-17:30","Mo 09:30-12:00,13:00-17:00; Tu-Fr 13:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",217,Cite des Metiers,,14 rue Waldeck Rousseau,94600,Choisy-le-Roi,"Mo 09:30-12:00,13:00-17:00; Tu-Fr 13:00-17:30",0148924900,,,"1,2",,,,8,"110,111,112,113,114,115,801,802,805,806,811,814",CD94,
Cllaj 18 - 30 Ans,,,,,,,6-12 avenue du President Wilson 94230 Cachan,12,Avenue du Président Wilson,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.795862,2.330974,,,,0145465139,0145465139,,accueil@cllajvdb.fr,,,,,"Tu 09:30-12:00; Th 09:30-12:30,14:00-17:00","Tu 09:30-12:00; Th 09:30-12:30,14:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",218,Cllaj 18 - 30 Ans,,6-12 avenue du President Wilson,94230,Cachan,"Tu 09:30-12:00; Th 09:30-12:30,14:00-17:00",0145465139,accueil@cllajvdb.fr,,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214",CD94,
Club Micronet Vincennes,,,,,,,16 rue Charles Pathé 94300 Vincennes,16,Rue Charles Pathé,94300,94080,Vincennes,94,Val-de-Marne,Île-de-France,48.849611,2.435696,,,,0143749273,0143749273,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,219,Club Micronet Vincennes,,16 rue Charles Pathé,94300,Vincennes,,0143749273,,,1,,,,3,,CD94,
Cs Germaine Tillion,,,,,,, 00000 Le Kremlin-Bicêtre,,Le Kremlin-Bicêtre,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.808965,2.355966,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,220,Cs Germaine Tillion,,,,Le Kremlin-Bicêtre,,,,,1,,,,3,,CD94,
Csc Kennedy,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,221,Csc Kennedy,,,,Créteil,,,,,1,,,,3,,CD94,
Cyber Espace,,,,,,,15 rue du President Wilson 94250 Gentilly,15,Rue du Président Wilson,94250,94037,Gentilly,94,Val-de-Marne,Île-de-France,48.814422,2.346676,,,,0145366682,0145366682,,cyberespace@ville-gentilly.fr,ville.gentilly.fr,,,,Tu 14:00-18:00; We-Fr 13:00-18:00; Sa 09:30-12:00,Tu 14:00-18:00; We-Fr 13:00-18:00; Sa 09:30-12:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",222,Cyber Espace,,15 rue du President Wilson,94250,Gentilly,Tu 14:00-18:00; We-Fr 13:00-18:00; Sa 09:30-12:00,0145366682,cyberespace@ville-gentilly.fr,ville.gentilly.fr,"1,2",,,,2,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,601,604,605,606",CD94,
Cyber Espace du Colombier,,,,,,,4 rue du General Leclerc 94520 Mandres-les-Roses,4,Rue du Général Leclerc,94520,94047,Mandres-les-Roses,94,Val-de-Marne,Île-de-France,48.702172,2.543412,,,,0608437059,0608437059,,cybermandres@gmail.com,cybermandres.blog4ever.com,,,,Tu 14:30-16:30; Th 14:00-16:00; Fr 10:00-12:00,Tu 14:30-16:30; Th 14:00-16:00; Fr 10:00-12:00,,,,,,,,,,,,,La recherche d'un emploi,223,Cyber Espace du Colombier,,4 rue du General Leclerc,94520,Mandres-les-Roses,Tu 14:30-16:30; Th 14:00-16:00; Fr 10:00-12:00,0608437059,cybermandres@gmail.com,cybermandres.blog4ever.com,1,,,,5,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408,502,505,509,517,518,520,525,601,604,605,606",CD94,
Direction de l'emploi et de l'economie Espace Toffoli,,,,,,,12 rue du Cadran 94220 Charenton-le-Pont,12,Rue du Cadran,94220,94018,Charenton-le-Pont,94,Val-de-Marne,Île-de-France,48.820494,2.413341,,,,0146765000,0146765000,,eco@charenton.fr,www.charenton.fr,,,,Mo-Fr 09:00-12:00,Mo-Fr 09:00-12:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",224,Direction de l'emploi et de l'economie Espace Toffoli,,12 rue du Cadran,94220,Charenton-le-Pont,Mo-Fr 09:00-12:00,0146765000,eco@charenton.fr,www.charenton.fr,"1,2",,,,1,"110,111,112,113,114,115,",CD94,
Ecrire Ensemble (Asso),,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,225,Ecrire Ensemble (Asso),,,,Cachan,,,,,1,,,,3,,CD94,
Emmaüs Connect Mont Mesly,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,226,Emmaüs Connect Mont Mesly,,,,Créteil,,,,,1,,,,3,,CD94,
Espace Emploi l'escale,,,,,,,2 boulevard Friedberg 94350 Villiers-sur-Marne,2,Boulevard de Friedberg,94350,94079,Villiers-sur-Marne,94,Val-de-Marne,Île-de-France,48.830081,2.539599,,,,0149414150,0149414150,,,,,,,"Mo-Fr 08:30-12:00,13:30-17:00","Mo-Fr 08:30-12:00,13:30-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",227,Espace Emploi l'escale,,2 boulevard Friedberg,94350,Villiers-sur-Marne,"Mo-Fr 08:30-12:00,13:30-17:00",0149414150,,,"1,2",,,,1,"110,111,112,113,114,115,",CD94,
Espace Emploi,,,,,,,3 rue Felix Faure 94360 Bry-sur-Marne,,Rue Félix Faure,94360,94015,Bry-sur-Marne,94,Val-de-Marne,Île-de-France,48.83473,2.519051,,,,0145166840,0145166840,,emploi@bry94.fr,,,,,Mo-Fr 09:00-12:00,Mo-Fr 09:00-12:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",228,Espace Emploi,,3 rue Felix Faure,94360,Bry-sur-Marne,Mo-Fr 09:00-12:00,0145166840,emploi@bry94.fr,,"1,2",,,,1,"110,111,112,113,114,115,",CD94,
Espace Insertion,,,,,,,12 rue Dalayrac 94120 Fontenay-sous-Bois,12,Rue Dalayrac,94120,94033,Fontenay-sous-Bois,94,Val-de-Marne,Île-de-France,48.847867,2.467008,,,,0145140780,0145140780,,esp-insertion.fontenay@valdemarne.fr,,,,,"Mo-Th 09:00-12:00,14:00-17:00; We,Fr 09:00-12:00","Mo-Th 09:00-12:00,14:00-17:00; We,Fr 09:00-12:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",229,Espace Insertion,,12 rue Dalayrac,94120,Fontenay-sous-Bois,"Mo-Th 09:00-12:00,14:00-17:00; We,Fr 09:00-12:00",0145140780,esp-insertion.fontenay@valdemarne.fr,,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214,",CD94,
Espace Emploi,,,,,,,55 rue du Marechal Leclerc 94410 Saint-Maurice,55,Rue du Maréchal Leclerc,94410,94069,Saint-Maurice,94,Val-de-Marne,Île-de-France,48.817962,2.426547,,,,0145188068,0145188068,,emploi@ville-saint-maurice.fr,,,,,Mo-Fr 09:00-12:00; We off,Mo-Fr 09:00-12:00; We off,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",230,Espace Emploi,,55 rue du Marechal Leclerc,94410,Saint-Maurice,Mo-Fr 09:00-12:00; We off,0145188068,emploi@ville-saint-maurice.fr,,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214,",CD94,
Espace Famille le Manoir,,,,,,,9 rue de l'eglise 94440 Villecresnes,9,Rue de l'Eglise,94440,94075,Villecresnes,94,Val-de-Marne,Île-de-France,48.721,2.533088,,,,0145103925,0145103925,,espacefamille@villecresnes.fr,,,,,"Mo-Fr 08:30-12:00,13:30-17:00","Mo-Fr 08:30-12:00,13:30-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",231,Espace Famille le Manoir,,9 rue de l'eglise,94440,Villecresnes,"Mo-Fr 08:30-12:00,13:30-17:00",0145103925,espacefamille@villecresnes.fr,,"1,2",,,,6,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,601,604,605,606",CD94,
Espace Numerique - Médiathèque Coeur de Ville,,,,,,,98 rue de Fontenay 94300 Vincennes,98,Rue de Fontenay,94300,94080,Vincennes,94,Val-de-Marne,Île-de-France,48.848047,2.439436,,,,0143986750,0143986750,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,232,Espace Numerique - Médiathèque Coeur de Ville,,98 rue de Fontenay,94300,Vincennes,,0143986750,,,1,,,,3,,CD94,
Espace Public Internet Gagarine,,,,,,,7 rue Trillot 94200 Ivry-sur-Seine,,Rue Truillot,94200,94041,Ivry-sur-Seine,94,Val-de-Marne,Île-de-France,48.810601,2.389795,,,,0172046321,0172046321,,epi.gagarine@ivry94.fr,,,,,"Tu,Th 14:00-18:00; We 10:00-12:00,14:00-17:00; Fr 10:00-12:00,14:00-16:45","Tu,Th 14:00-18:00; We 10:00-12:00,14:00-17:00; Fr 10:00-12:00,14:00-16:45",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",233,Espace Public Internet Gagarine,,7 rue Trillot,94200,Ivry-sur-Seine,"Tu,Th 14:00-18:00; We 10:00-12:00,14:00-17:00; Fr 10:00-12:00,14:00-16:45",0172046321,epi.gagarine@ivry94.fr,,"1,2",,,,7,"110,111,112,113,114,115,332,333,334,335,336,337,401,404,407,408,502,505,509,517,518,520,525,703,704,705,709,712,714,715,722",CD94,
Espace Public Internet Jean Jacques Rousseau,,,,,,,46 rue Jean Jacques Rousseau 94200 Ivry-sur-Seine,46,Rue Jean-jacques Rousseau,94200,94041,Ivry-sur-Seine,94,Val-de-Marne,Île-de-France,48.817094,2.394829,,,,0149609011,0149609011,,epi.jjrousseau@ivry94.fr,,,,,"Mo-We 10:00-12:00,14:00-18:00; Fr 10:00-12:00,14:00-17:00","Mo-We 10:00-12:00,14:00-18:00; Fr 10:00-12:00,14:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",234,Espace Public Internet Jean Jacques Rousseau,,46 rue Jean Jacques Rousseau,94200,Ivry-sur-Seine,"Mo-We 10:00-12:00,14:00-18:00; Fr 10:00-12:00,14:00-17:00",0149609011,epi.jjrousseau@ivry94.fr,,"1,2",,,,7,"110,111,112,113,114,115,332,333,334,335,336,337,401,404,407,408,502,505,509,517,518,520,525,703,704,705,709,712,714,715,722",CD94,
