rh_id,n_ref,statut_infos,departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_363_,,,31,Toulouse,,Maison de la citoyenneté Est,,nan,,,Toulouse,nan,,,,Mairie,,Mdc.Est@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_364_,,,31,Toulouse,,Maison de la citoyenneté Nord,,nan,,,Toulouse,nan,,,,Mairie,,mdc.nord@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_365_,,,31,Toulouse,,Maison de la citoyenneté Rive Gauche,,nan,,,Toulouse,nan,,,,Mairie,,mdc.rive-gauche@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_366_,,,31,Toulouse,,Maison de la citoyenneté Sud Est,,nan,,,Toulouse,nan,,,,Mairie,,mdc.sud-est@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_367_,,,31,Toulouse,,Point Information Mairie Serveyrolles,,nan,,,Toulouse,nan,,,,Mairie,05 61 22 22 39,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_368_,,,31,Toulouse,,Association Lieu Ressource Formation (LRF),,nan,,,Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_369_,,,31,Toulouse,,Planning Familial,,nan,,,Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_370_,,,31,Toulouse,,Club de Prévention ASETE,,nan,,,Toulouse,nan,,,,Collectivites,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_371_,,,31,Toulouse,,Bibliothèque Roseraie,,nan,,,Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_372_,,,31,Toulouse,,NB Com',,nan,,,Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_373_,,,31,Toulouse,,CRIJ,,nan,,,Toulouse,nan,,,,Collectivites,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_374_,,,31,Toulouse,,SAVIM,,nan,,,Toulouse,4332049.0,37 906,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_375_,,,31,Toulouse,,ASETE,,nan,,,Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_376_,,,31,Toulouse,,Mairie annexe Roseraie,,nan,,,Toulouse,nan,,,,,05 31 22 93 10,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_377_,,,31,Toulouse,,Mairie annexe Bonnefoy,,nan,,,Toulouse,nan,,,,,05 61 22 22 32,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_378_,,,31,Toulouse,,Cap Nomade,,nan,,,Toulouse,4338676.0,54 881,Association,,Association,06 01 99 36 23 ou 09 50 94 58 16,capnomade@gmail.com,http://www.capnomade.org/formations/,,,,,,,,,,,,SENS,J,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,SENS,J,,=31=
RH_fiche_379_,,,31,Toulouse,,LA FABRIQUE SOLIDAIRE DES MINIMES (FA SOL MI),,31200.0,1  rue Van Dyck,,1  rue Van Dyck 31200 Toulouse,nan,,PRV. ASSOCIATION,Association,,05 67 00 66 73 - 06 26 92 28 59,direction@lafabriquesolidaire.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.640710999999996,1.4394559999999998,,,,=31=
RH_fiche_380_,,,31,Toulouse,,LA CANTINE QUAI DES SAVOIRS,,31000.0,39 Allées Jules Guesdes,,39 Allées Jules Guesdes 31000 Toulouse,nan,,PRV. ASSOCIATION,LA MELEE,,06 07 05 19 70,p.cointepas@lamelee.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.594758,1.4505620000000001,,,,=31=
RH_fiche_381_,,,31,Toulouse,,NOVA MELEE AUBUISSON,,31000.0,27 Rue d’Aubuisson,,27 Rue d’Aubuisson 31000 Toulouse,nan,,PRV. ASSOCIATION,LA MELEE,,06 07 05 19 70,p.cointepas@lamelee.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.602743,1.454135,,,,=31=
RH_fiche_382_,,,31,Toulouse,,EMERGENCE PLUS - DYNAMIQUE TOULOUSE NORD,,31200.0,2 rue Ernest Renan,,2 rue Ernest Renan 31200 Toulouse,nan,,PRV. ASSOCIATION,EMERGENCE PLUS,,05 34 51 63 70,contact@emergence-plus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.628251,1.445023,,,,=31=
RH_fiche_383_,,,31,Toulouse,,ARTILECT,,31300.0,27 bis allée Maurice Sarraut,,27 bis allée Maurice Sarraut 31300 Toulouse,nan,,PRV. ASSOCIATION,ASSOCIATION ARTILECT,,,nicolas.lassabe@artilect.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.594006,1.421281,,,,=31=
RH_fiche_384_,,,31,Toulouse,,FABLAB LE PROPULSEUR,,31400.0,39 Allées Jules Guesde,,39 Allées Jules Guesde 31400 Toulouse,nan,,PRV. ASSOCIATION,ASSOCIATION SCIENCES ANIMATION,,,johan.langot@science-animation.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.594758,1.4505620000000001,,,,=31=
RH_fiche_385_,,,31,Toulouse,,ETINCELLE COWORKING TOULOUSE,,31300.0,2  rue d'Austerlitz,,2  rue d'Austerlitz 31300 Toulouse,4375719.0,301 926,PRV. SARL,SARL ETINCELLE TOULOUSE,,05 64 88 01 30 - 06 25 02 44 11,sebastien@etincelle-coworking.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.605540999999995,1.447462,,,,=31=
RH_fiche_386_,,,31,Toulouse,,Ô LOCAL,,31500.0,8  impasse Bonnet,,8  impasse Bonnet 31500 Toulouse,438682.0,1 500 555,PRV. SAS,NOFOMO,,09 52 91 10 10 - 06 49 88 39 79,contact@olocal.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.5995,1.457111,,,,=31=
RH_fiche_387_,,,31,Toulouse,,HARRYCOW,,31000.0,13 rue Sainte Ursule,,13 rue Sainte Ursule 31000 Toulouse,nan,,PRV. SAS,HARRYCOW,,06 75 43 56 69,harry.coworking@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.602222,1.442131,,,,=31=
RH_fiche_388_,,,31,Toulouse,,TL LES IMAGINATIONS FERTILES,,31300.0,27 bis Allées Maurice Sarraut,,27 bis Allées Maurice Sarraut 31300 Toulouse,nan,,PRV. SCIC,LES IMAGINATIONS FERTILES,,06 75 55 72 08,a.gaigneux@imaginationsfertiles.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,43.594006,1.421281,,,,=31=
RH_fiche_389_,,,31,Toulouse,,Association Diapason,,31100.0,,,31100 Toulouse,nan,,Association,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_390_,,,31,Toulouse,,Foyer Jeune Travailleur Jolimont,,31500.0,,,31500 Toulouse,nan,,,,,05 34 30 42 80,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_391_,,,31,Toulouse,,TO7,,nan,,,Toulouse,nan,,Association,,Association,,to7@to7.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_392_,,,31,Tournefeuille,,Mediatheque Tournefeuille,,31170.0,3 impasse Max Baylac,,3 impasse Max Baylac 31170 Tournefeuille,nan,,,,Mairie,05 62 13 21 78,ecm@mairie-tournefeuille.fr,http://www.mairie-tournefeuille.fr/,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.582698,1.3477270000000001,,,,=31=
RH_fiche_393_,,,31,Tournefeuille,,AGEAH - Maison des Associations Tournefeuille,,nan,,,Tournefeuille,nan,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.575044,1.3337299999999999,,,,=31=
RH_fiche_394_,,,65,Trie sur baïse,,Espace Public Informatique,,65220.0,31 place de la mairie,,31 place de la mairie 65220 Trie sur baïse,nan,,,,,05 62 35 06 09,communication@ccptm.fr,,,,,,,,,,2018,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,oui,,43.320485999999995,0.370906,ORD,TP,,=65=
RH_fiche_395_,,,65,Trie sur baïse,,restos du cœur,,65220.0,3 place de la Mairie,,3 place de la Mairie 65220 Trie sur baïse,nan,,Association,,,,,,,,,,,,,,2018,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,non,,43.321166999999996,0.370777,ORD,TP,,=65=
RH_fiche_396_,,,65,Trie sur baïse,,MSAP,,65220.0,31 place de la mairie,,31 place de la mairie 65220 Trie sur baïse,nan,,,,,05 62 35 66 00,communication@ccptm.fr,,,,,,,,,,Janvier 2020,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,oui,,43.320485999999995,0.370906,ORD,TP,,=65=
RH_fiche_397_,,,65,Trie sur baïse,,Coteaux,PETR des coteaux,65220.0,31 Place de la Mairie,,31 Place de la Mairie 65220 Trie sur baïse,nan,,,,Collectivité,,pointpublic.coteaux@orange.fr,,9:00 - 12:30 / 13:30 - 17:00,9:00 - 12:30 / 13:30 - 17:00,9:00 - 12:30 / 13:30 - 17:00,9:00 - 12:30 / 13:30 - 17:00,9:00 - 12:30 / 13:30 - 17:00,-,,<p><br><ul><li>lundi : 9:00 - 12:30 / 13:30 - 17:00</li><li>mardi : 9:00 - 12:30 / 13:30 - 17:00</li><li>mercredi : 9:00 - 12:30 / 13:30 - 17:00</li><li>jeudi : 9:00 - 12:30 / 13:30 - 17:00</li><li>vendredi : 9:00 - 12:30 / 13:30 - 17:00</li><li>samedi : -</li></ul></p>,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.320485999999995,0.370906,,,,=65=
RH_fiche_398_,,,65,Trie sur baïse,,EPI de Trie sur Baïse,,65220.0,,,65220 Trie sur baïse,nan,,,,,,epi.trie@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.313239,0.36045,,,,=65=
RH_fiche_399_,,,31,Venerque,,Service Jeunesse Léo Lagrange Venerque,,31810.0,14  avenue du Mont Frouzi,,14  avenue du Mont Frouzi 31810 Venerque,nan,,,,Mairie,,,https://www.facebook.com/Service-Jeunesse-CCLAG-177831365607843/,,,,,,,,,Decembre 2019,,,COMP,TP,Libre,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : Libre</li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.433458,1.4456440000000002,COMP,TP,,=31=
RH_fiche_400_,,,65,Vic en Bigorre,,Maison des Jeunes et de la Culture,,65500.0,17 Rue Barère de Vieuzac,,17 Rue Barère de Vieuzac 65500 Vic en Bigorre,nan,,,,FIGO Centre social,05 62 31 61 00 / 06 52 96 20 05,,www.mjcvic.fr,,,,,,,,,Janvier 2020,TP,Libre,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.384458,0.056620000000000004,ORD,TP,,=65=
RH_fiche_401_,,,65,Vic en Bigorre,,Vic-en-Bigorre,CC Adour Madiran,65500.0,21 Place du Corps Franc Pommies,,21 Place du Corps Franc Pommies 65500 Vic en Bigorre,nan,,,,Collectivité,,,,8:30 - 12:30,8:30 - 12:30 / 14:00 - 18:00,8:30 - 12:30 / 14:00 - 18:00,8:30 - 12:30 / 14:00 - 18:00,8:30 - 12:30 / 14:00 - 17:00,-,,<p><br><ul><li>lundi : 8:30 - 12:30</li><li>mardi : 8:30 - 12:30 / 14:00 - 18:00</li><li>mercredi : 8:30 - 12:30 / 14:00 - 18:00</li><li>jeudi : 8:30 - 12:30 / 14:00 - 18:00</li><li>vendredi : 8:30 - 12:30 / 14:00 - 17:00</li><li>samedi : -</li></ul></p>,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.386759999999995,0.05488099999999999,,,,=65=
RH_fiche_402_,,,65,Vic en Bigorre,,Restos du Cœur,,65500.0,17 rue Barrère de Vieuzac,,17 rue Barrère de Vieuzac 65500 Vic en Bigorre,nan,,Association,,Association,,,,,,,,,,,,2018,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,non,,43.384458,0.056620000000000004,ORD,TP,,=65=
RH_fiche_403_,,,65,Vic en Bigorre,,Communauté de communes Adour Madiran Pôle de Services Publics,,65500.0,MSAP 21 place Corps Franc pommiès,,MSAP 21 place Corps Franc pommiès 65500 Vic en Bigorre,nan,,Collectivités,,,05 62 31 68 84,contact@adour-madiran.fr,,,,,,,,,,2018,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,TP,5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : 5€/trimestre ou 20€ année. Inscriptions 05 62 96 07 93</li></ul></p>,,,,,,,,,,,,,,,,,,non,,43.386759999999995,0.05488099999999999,ORD-COMP,TP-TP,,=65=
RH_fiche_404_,,,65,Vic en Bigorre,,Maison Départementale de la Solidarité,,65500.0,445 avenue J Fourcade,,445 avenue J Fourcade 65500 Vic en Bigorre,nan,,Collectivités,,,05 62 96 74 23,,,,,,,,,,,2018,,,pas en accès libre,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,non,,43.390384000000005,0.05315,pas en accès libre,TP,,=65=
RH_fiche_405_,,,65,Vic en Bigorre,,MJC,,65500.0,17 rue Barrère de Vieuzac,,17 rue Barrère de Vieuzac 65500 Vic en Bigorre,nan,,,,,05 62 31 61 00,,,,,,,,,,,2018,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,non,,43.384458,0.056620000000000004,ORD,TP,,=65=
RH_fiche_406_,,,65,Vic en Bigorre,,Médiathèque Adour Madiran,,65500.0,Quai Rossignol,,Quai Rossignol 65500 Vic en Bigorre,nan,,,,,05 62 43 05 25,,,,,,,,,,,Decembre 2019,,,ORD,TP,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,oui,,43.383724,0.051271000000000004,ORD,TP,,=65=
RH_fiche_407_,,,32,Vic Fezensac,,Vic Accueil,,32190.0,13 Rue Jean Jaurès,,13 Rue Jean Jaurès 32190 Vic Fezensac,nan,,,,FIGO Centre social,,,http://www.vic-accueil.fr,,,,,,,,,Janvier 2020,,,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.758181,0.306182,SENS,,,=32=
RH_fiche_408_,,,32,Vic Fezensac,,Artagnan en Fezensac,Communauté de Communes Artagnan en Fezensac,32190.0,18 Rue des Cordeliers,,18 Rue des Cordeliers 32190 Vic Fezensac,nan,,,,Collectivité,,ccommunes.dartagnan.fezensac@wanadoo.fr,,9:30 - 16:30,9:30 - 16:30,9:30 - 16:30,9:30 - 16:30,9:30 - 16:30,-,,<p><br><ul><li>lundi : 9:30 - 16:30</li><li>mardi : 9:30 - 16:30</li><li>mercredi : 9:30 - 16:30</li><li>jeudi : 9:30 - 16:30</li><li>vendredi : 9:30 - 16:30</li><li>samedi : -</li></ul></p>,Janvier 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.757189000000004,0.301926,,,,=32=
RH_fiche_409_,,,31,Villemur sur tarn,,Val Aïgo - Villemur-sur-Tarn,Communauté de communes Val'Aïgo,31340.0,2 avenue Saint Exupéry,,2 avenue Saint Exupéry 31340 Villemur sur tarn,nan,,,,Collectivité,,cias@valaigo.fr,,8:30 - 12:30 / 13:30 - 17:00,8:30 - 12:30 / Sur RDV : après-midi,8:30 - 12:30 / 13:30 - 17:00,8:30 - 12:30 / 13:30 - 17:00,8:30 - 12:30 / 13:30 - 16:30,-,,<p><br><ul><li>lundi : 8:30 - 12:30 / 13:30 - 17:00</li><li>mardi : 8:30 - 12:30 / Sur RDV : après-midi</li><li>mercredi : 8:30 - 12:30 / 13:30 - 17:00</li><li>jeudi : 8:30 - 12:30 / 13:30 - 17:00</li><li>vendredi : 8:30 - 12:30 / 13:30 - 16:30</li><li>samedi : -</li></ul></p>,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFS,France Services,,,43.860820000000004,1.5005549999999999,,,,=31=
RH_fiche_410_,,,11,,,Event Orizon,,nan,,,,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_411_,,,11,,,Tiers-lieu « l’oppidum »,,nan,,,,nan,,,,,,epops-biodiversite@laposte.net,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,TL,Tiers lieu,,,nan,nan,,,,=11=
RH_fiche_412_,,,11,,,MEDIATHEQUE GRAIN D’SEL,,nan,,,,nan,,,,,,mediatheque@caracassonne-agglo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_413_,,,11,,,Maison de Services au Public de Chalabre,,nan,,,,nan,,,,MSAP,,msap.chalabre@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_414_,,,11,,,Maison de Services au Public d’Axat,,nan,,,,nan,,,,MSAP,,msap.axat@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_415_,,,11,,,Maison de Services au Public de Belcaire,,nan,,,,nan,,,,MSAP,,msap.belcaire@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_416_,,,11,,,Maison de Services au Public de Belvèze-du-Razès,,nan,,,,nan,,,,MSAP,,msap.belveze-du-razes@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_417_,,,11,,,Maison de Services au Public de Couiza,,nan,,,,nan,,,,MSAP,,msap.couiza@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_418_,,,11,,,Maison de Services au Public de Villasavary,,nan,,,,nan,,,,MSAP,,mairie-de-villasavary@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_419_,,,11,,,Maison des Potes,,nan,,,,nan,,,,,,mdpnarbonne11@gmail.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_420_,,,11,,,L'Arche,,nan,,,,nan,,,,,,arche.narbonne@gmail.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_421_,,,11,,,Centre Social et Culturel NELSON MANDELA,,nan,,,,nan,,,,Centre social,,centresocialnarbonne@gmail.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_422_,,,11,,,EPN Ecole de la seconde chance,,nan,,,,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_423_,,,11,,,MAISON DIGITALE DU CIDFF,,nan,,,,nan,,,,,,lri.narbonne@cidff.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_424_,,,11,,,LA BULLE DU WEB (WAW-coworking)),,nan,,,,nan,,,,,,hello@labulleweb.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_425_,,,11,,,Ecole de la 2ème Chance Régionale,,nan,,,,nan,,,,,,er2c@ligue11.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_426_,,,11,,,Maison de services au public Caunes-Minervois,,nan,,,,nan,,,,MSAP,,msap.caunes-minervois@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_427_,,,11,,,Maison de services au public Durban-Corbières,,nan,,,,nan,,,,MSAP,,msap.durban-corbieres@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_428_,,,11,,,Office de Tourisme Intercommunal au Cœur des Collines Cathares,,nan,,,,nan,,,,Collectivites,,tourisme@ccplm.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_429_,,,11,,,Médiathèque Municipale de Palaja,,nan,,,,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_430_,,,11,,,Médiathèque d'Alzonne,,nan,,,,nan,,,,,,mediatheque@carcassonne-agglo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_431_,,,11,,,Maison de services au public - Piemont d'Alaric,,nan,,,,nan,,,,MSAP,,msap@piemont-alaric.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_432_,,,11,,,Le Chai : Espace culturel,,nan,,,,nan,,,,,,lechai@piemont-alaric.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_433_,,,11,,,Mairie d'Axat,,nan,,,,nan,,,,,,mairie.axat@axat.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_434_,,,11,,,Médiathèque du Pays de Sault,,nan,,,,nan,,,,,,media.espezel@gmail.com,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_435_,,,11,,,Bibliothèque Municipale de Chalabre,,nan,,,,nan,,,,,,epn@pyreneesaudoises.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_436_,,,11,,,Médiathèque d'Espéraza,,nan,,,,nan,,,,,,bibliotheque_esperaza@Yahoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_437_,,,11,,,Maison de services au public POM'S de Villerouge-Termenès,,nan,,,,nan,,,,MSAP,,poms.villerouge@orange.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_438_,,,11,,,Maison de services au public Tuchan,,nan,,,,nan,,,,MSAP,,msap.tuchan@laposte.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSAP,Maison de Service Au Public,,,nan,nan,,,,=11=
RH_fiche_439_,,,11,,,Médiathèque de Trèbes,,nan,,,,nan,,,,,,bibliotheque-trebes@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
RH_fiche_440_,,,11,,,Médiathèque de Saint-Laurent de la Cabrerisse,,nan,,,,nan,,,,,,mediathequeslc11@orange.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,=11=
