bfc_id,mise_a_jour,lon,lat,adresse,code_postal,ville,adresse_full,departement,dep_txt,nom_structure,url_lieu,contact_email,contact_tel,source,url_illustration,code_typo,def_typo,code_label,def_label,code_accomp,def_accomp,horaires
mednumBFC_TL_375_,,6.383922,47.806381,4  rue Just Pingand,70300,SAINT SAUVEUR,4  rue Just Pingand 70300 SAINT SAUVEUR,70,D_70,Centre Multimedia de St Sauveur,,asso.st-sauveur@wanadoo.fr,03 84 40 59 32,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_376_,,6.336716,47.936628000000006,bibliotheque le temps de lire place pierre Bolle 70320 Aillevillers,70320,AILLEVILLERS ET LYAUMONT,bibliotheque le temps de lire place pierre Bolle 70320 Aillevillers 70320 AILLEVILLERS ET LYAUMONT,70,D_70,Cyber Val.SE d'Aillevillers et Lyaumont,,cybervalse@cc-valdesemouse.fr,03 84 94 17 93,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_377_,,6.3255230000000005,47.890023,Bibliothèque salle d'asile  place de l'eglise,70320,CORBENAY,Bibliothèque salle d'asile  place de l'eglise 70320 CORBENAY,70,D_70,Cyber Val.SE de Corbenay,,cybervalse@cc-valdesemouse.fr,03 84 94 17 93,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_378_,,6.2922080000000005,47.885222,57 rue des Ballastières,70320,CORBENAY,57 rue des Ballastières 70320 CORBENAY,70,D_70,MFS/PIJ de la Haute Comté,,msappij@cchc.fr,03 84 49 76 25,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-16h30<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-16h30<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 13h30-16h30<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-16h30<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-16h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_379_,,5.9723559999999996,47.665199,1 avenue de Verdun,70360,SENNECEY-SUR-SAÔNE-SAINT-ALBIN,1 avenue de Verdun 70360 SENNECEY-SUR-SAÔNE-SAINT-ALBIN,70,D_70,MSAP Sennecey-sur-Saône et Saint-Albin,,msap.scey-sur-saone-et-st-albin@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_380_,,6.756919,47.572185,1 rue de la Tuilerie,70400,HERICOURT,1 rue de la Tuilerie 70400 HERICOURT,70,D_70,Hérilab,http://www.cc-pays-hericourt.fr/rubrique.php?id=630,mediatheque@cc-pays-hericourt.fr,03 84 46 03 30,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_381_,,6.756945,47.572184,11 rue de la tuilerie,70400,HERICOURT,11 rue de la tuilerie 70400 HERICOURT,70,D_70,Mission Locale d'Héricourt - Villersexel,,missionlocalehericourt@milobfc.fr,03 84 46 58 03,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_382_,,6.720897,47.842509,3 rue de la vierge,70440,HAUT-DU-THEM-CHÂTEAU-LAMBERT,3 rue de la vierge 70440 HAUT-DU-THEM-CHÂTEAU-LAMBERT,70,D_70,MSAP Haut du Them Château Lambert,,rsphautduthem@laposte.net,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_383_,,5.841782,47.812036,Pré Jean Roche,70500,JUSSEY,Pré Jean Roche 70500 JUSSEY,70,D_70,MSAP Hauts du Val de Saône,,marilyn.furtin@cchvs.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_384_,,5.51564,47.614709999999995,Rue de la République,70600,CHAMPLITTE,Rue de la République 70600 CHAMPLITTE,70,D_70,MSAP Champlitte,,msap.champlitte@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- </li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-17h30<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_385_,,6.2660730000000004,47.885253000000006,12 rue Henry Guy,70800,SAINT LOUP SUR SEMOUSE,12 rue Henry Guy 70800 SAINT LOUP SUR SEMOUSE,70,D_70,Centre Multimédia de St Loup sur Semouse,,saint-loup.multimédia@wanadoo.fr,03 84 94 26 66,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_386_,,6.335297,47.872919,bibliothèque le temps de lire Salle polyvalente,70800,FONTAINE LES LUXEUIL,bibliothèque le temps de lire Salle polyvalente 70800 FONTAINE LES LUXEUIL,70,D_70,Cyber Val.SE de Fontaine les Luxeuil,,cybervalse@cc-valdesemouse.fr,03 84 94 17 93,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_387_,,6.2660730000000004,47.885253000000006,,70800,SAINT LOUP SUR SEMOUSE,70800 SAINT LOUP SUR SEMOUSE,70,D_70,Cyber Val.SE de St Loup sur Semouse,,cybervalse@cc-valdesemouse.fr,03 84 94 17 93,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_388_,,6.272287,47.886174,3  rue de l'Abattoir,70800,SAINT-LOUP-SUR-SEMOUSE,3  rue de l'Abattoir 70800 SAINT-LOUP-SUR-SEMOUSE,70,D_70,Lab'Haut Comtois,http://www.labhautcomtois.fr,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_389_,,6.280088,47.885121000000005,14 bis rue de la Viotte,70800,SAINT LOUP SUR SEMOUSE,14 bis rue de la Viotte 70800 SAINT LOUP SUR SEMOUSE,70,D_70,Point Information Jeunesse de St Loup sur Semouse,,pij.stloup@wanadoo.fr,03 84 49 09 39,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_390_,,4.832033999999999,46.308346,,71000,MÂCON,71000 MÂCON,71,D_71,Association Départementale Information Jeunesse 71,,,,,,F-I,Lieux de médiation et de fabrication-Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_391_,,4.830644,46.302181,,71000,MÂCON,71000 MÂCON,71,D_71,Cave à Musique,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_392_,,4.8363760000000005,46.309889,,71000,MÂCON,71000 MÂCON,71,D_71,Couveuse Potentiel,,,,,,T,Lieux de travail et de collaboration,,,,,
mednumBFC_TL_393_,,4.8377870000000005,46.310361,,71000,MÂCON,71000 MÂCON,71,D_71,Le Cyberphare,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_394_,,4.828139,46.304852000000004,82 rue Victor Hugo,71000,Mâcon,82 rue Victor Hugo 71000 Mâcon,71,D_71,Locow coworking,www.locow.fr,contact@locow.fr,03 85 31 13 97,,,T,Lieux de travail et de collaboration,,,,,
mednumBFC_TL_395_,,4.8377870000000005,46.310361,1000 Avenue Maréchal Lattre de Tassigny,71000,MÂCON,1000 Avenue Maréchal Lattre de Tassigny 71000 MÂCON,71,D_71,Mission Locale du Mâconnais,missionlocale-macon.fr,milomaconnais@milobfc.fr,03 85 39 95 00,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_396_,,4.83889,46.3124,800 avenue Maréchal de Lattre de Tassigny,71000,MACON,800 avenue Maréchal de Lattre de Tassigny 71000 MACON,71,D_71,OPAC Saône et Loire,opac.fr,frederique.granget-minet@opacsaoneetloire.fr,03 85 32 60 76,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,
mednumBFC_TL_397_,,4.835909,46.308788,Point Cyber CCI de Mâcon-Charolles-Tournus,71000,MÂCON,Point Cyber CCI de Mâcon-Charolles-Tournus 71000 MÂCON,71,D_71,Point Cyber CCI de Mâcon-Charolles-Tournus,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_398_,,4.8523629999999995,46.753763,Trav'Ailleurs,71000,MÂCON,Trav'Ailleurs 71000 MÂCON,71,D_71,Trav'Ailleurs,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_399_,,4.846354,46.780229999999996,15 Avenue Victor Hugo,71100,CHALON SUR SAONE,15 Avenue Victor Hugo 71100 CHALON SUR SAONE,71,D_71,Caisse d'Allocations Familiales de Châlon-sur-Saône,,,08 10 25 71 10,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 12h-16h30<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-16h30<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-16h30<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-16h30<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 12h-16h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_400_,,4.858338,46.779661,7 Quai de l'Hôpital,71100,CHALON SUR SAONE,7 Quai de l'Hôpital 71100 CHALON SUR SAONE,71,D_71,CCAS Chalon sur Saône,,,03 85 93 85 41,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-17h30<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-17h30<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 13h30-17h30<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-17h30<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-17h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_401_,,4.85768,46.7832,7 rue de l'Ancien Collège,71100,CHALON SUR SAONE,7 rue de l'Ancien Collège 71100 CHALON SUR SAONE,71,D_71,Centre Interculturel Conseil Formation Médiation,https://www.facebook.com/centreinterculturel.cicfm,cicfm.direction@gmail.com,03 85 48 08 44,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,
mednumBFC_TL_402_,,4.851319999999999,46.7842,1 rue Gauthey,71100,CHALON SUR SAONE,1 rue Gauthey 71100 CHALON SUR SAONE,71,D_71,Collectif Associatif Local Pour l'Inclusion Numérique (CALPIN),,calpin71@sfr.fr,06 22 43 49 80,,,F,Lieux de médiation et de fabrication,RIN,RIN,,,
mednumBFC_TL_403_,,4.84655,46.776441,Couveuse Potentiel,71100,CHALON SUR SAÔNE,Couveuse Potentiel 71100 CHALON SUR SAÔNE,71,D_71,Couveuse Potentiel,,,,,,T,Lieux de travail et de collaboration,,,,,
mednumBFC_TL_404_,,4.828612000000001,46.770078000000005,Espace multimédia de Chalon sur Saône,71100,CHALON SUR SAÔNE,Espace multimédia de Chalon sur Saône 71100 CHALON SUR SAÔNE,71,D_71,Espace multimédia de Chalon sur Saône,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_405_,,4.827097,46.780769,Espace Multimédia de Lux,71100,LUX,Espace Multimédia de Lux 71100 LUX,71,D_71,Espace Multimédia de Lux,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_406_,,4.827097,46.780769,Espace Multimédia de Saint-Rémy,71100,SAINT REMY,Espace Multimédia de Saint-Rémy 71100 SAINT REMY,71,D_71,Espace Multimédia de Saint-Rémy,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_407_,,4.835546,46.788894,141  avenue Boucicaut,71100,CHALON SUR SAÔNE,141  avenue Boucicaut 71100 CHALON SUR SAÔNE,71,D_71,FabLab Chalonnais,http://fablab-chalon.fr/,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_408_,,4.827097,46.780769,Info'Rom (CCAS),71100,CHALON SUR SAÔNE,Info'Rom (CCAS) 71100 CHALON SUR SAÔNE,71,D_71,Info'Rom (CCAS),,,,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_409_,,4.84812,46.7832,29 boulevard de la République,71100,CHALON SUR SAONE,29 boulevard de la République 71100 CHALON SUR SAONE,71,D_71,Kiosque Multimédia de Châlon-sur-Saône,https://www.chalon.fr/jeunesse/presentation/le-kiosque-multimedia-574.html,kiosque.multimedia@chalonsursaone.fr,03 85 42 56 60,,,M,Lieux de médiation publique,RIN,RIN,,,"<ul><li>-  / lundi après-midi: 14h-18h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-19h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-18h<br>
</li><li>- jeudi matin: 9h-18h</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-18h<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_410_,,4.850121,46.778011,Quai Saint-Cosme,71100,CHALON SUR SAÔNE,Quai Saint-Cosme 71100 CHALON SUR SAÔNE,71,D_71,La Raffinerie,https://urbidesk.com/space/9902,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_411_,,4.828612000000001,46.770078000000005,4 bis Rue d'Ottweiler,71100,SAINT REMY,4 bis Rue d'Ottweiler 71100 SAINT REMY,71,D_71,Médiathèque de St Rémy,http://lancre.saint-remy71.fr,lancre@saint-remy71.fr,03 85 42 54 55,,,M,Lieux de médiation publique,RIN,RIN,,,"<ul><li>- </li><li>-  / mardi après-midi: 15h30-18h30<br>
</li><li>- mercredi matin: 10h-12h / mercredi après-midi: 15h30-18h30<br>
</li><li>-  / jeudi après-midi: 15h30-18h30<br>
</li><li>-  / vendredi après-midi: 15h30-18h30<br>
</li><li>- samedi matin: 10h-12h</li><li>- </li></ul>"
mednumBFC_TL_412_,,4.8523629999999995,46.753763,2 Rue Raymond Balay,71100,LUX,2 Rue Raymond Balay 71100 LUX,71,D_71,Médiathèque l'Arob@se,http://larobase.opac3d.fr,larobasemediatheque@lux71.com,03 85 48 28 33,,,M,Lieux de médiation publique,RIN,RIN,,,"<ul><li>-  / lundi après-midi: 16h-18h30<br>
</li><li>- mardi matin: 9h-11h</li><li>- </li><li>- </li><li>-  / vendredi après-midi: 16h-18h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_413_,,4.842982,46.785078000000006,49  avenue Boucicaut,71100,CHALON SUR SAÔNE,49  avenue Boucicaut 71100 CHALON SUR SAÔNE,71,D_71,Mission Locale du Châlonnais,www.missionlocaleduchalonnais.fr,milochallonnais@milobfc.fr,03 85 97 47 59,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_414_,,4.84655,46.776441,34  quai de Saint-Cosme,71100,CHALON SUR SAÔNE,34  quai de Saint-Cosme 71100 CHALON SUR SAÔNE,71,D_71,Nicéphore Labs,http://nicephorelabs.fr,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_415_,,4.84624,46.777,7 rue Georges Maugey,71100,CHALON SUR SAONE,7 rue Georges Maugey 71100 CHALON SUR SAONE,71,D_71,PLIE du Grand Chalon - Sucrerie rouge,,plie.grandchalon@legrandchalon.fr,03 85 90 50 09,,,F-I,Lieux de médiation et de fabrication-Lieux d’information et d’accès aux droits,RIN,RIN,,,
mednumBFC_TL_416_,,4.84957,46.7923,74 avenue de Paris,71100,CHALON SUR SAONE,74 avenue de Paris 71100 CHALON SUR SAONE,71,D_71,SASTI BFC,https://www.facebook.com/SASTIBourgogne21,nathalie.botovelo@sasti-bfc.fr,07 60 40 74 75,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,
mednumBFC_TL_417_,,4.86306,46.7901,18 rue Pierre Nugue,71100,CHALON SUR SAONE,18 rue Pierre Nugue 71100 CHALON SUR SAONE,71,D_71,Savoirs Plus,www.savoirs-plus.com,contact@savoirs-plus.com,09 72 38 19 69,,,O,Lieux de formation,RIN,RIN,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- vendredi matin: 9h-12h</li><li>- </li><li>- </li></ul>
mednumBFC_TL_418_,,4.8537,46.7825,28 rue du général Leclerc,71100,CHALON SUR SAONE,28 rue du général Leclerc 71100 CHALON SUR SAONE,71,D_71,Sous-préfecture de Chalon-sur-Saône,www.saone-et-loire.gouv.fr,sous-prefecture-de-chalon-s-saone@saone-et-loire.pref.gouv.fr,03 85 42 55 55,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,<ul><li>- lundi matin: 8h15-12h15</li><li>- mardi matin: 8h15-12h15</li><li>- mercredi matin: 8h15-12h15</li><li>- jeudi matin: 8h15-12h15</li><li>- vendredi matin: 8h15-12h15</li><li>- </li><li>- </li></ul>
mednumBFC_TL_419_,,4.067991,46.598402,club informatique de Gueugnon,71130,GUEUGNON,club informatique de Gueugnon 71130 GUEUGNON,71,D_71,club informatique de Gueugnon,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_420_,,4.059696,46.599447,Place de l'église,71130,GUEUGNON,Place de l'église 71130 GUEUGNON,71,D_71,FabLabinox,http://syntaxerreur2-0.fr/,contact.syntaxe@syntaxerreur2-0.fr,03 85 24 22 76,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_421_,,4.067991,46.598402,47 rue de la Convention,71130,GUEUGNON,47 rue de la Convention 71130 GUEUGNON,71,D_71,Mission Locale du Charolais,,milocharolais@milobfc.fr,03 85 85 49 30,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_422_,,3.7613849999999998,46.624406,Point Information Jeunesse de Gueugnon,71130,GUEUGNON,Point Information Jeunesse de Gueugnon 71130 GUEUGNON,71,D_71,Point Information Jeunesse de Gueugnon,,,,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_423_,,4.770933,46.849637,Cyber espace de Bourbon Lancy,71140,BOURBON LANCY,Cyber espace de Bourbon Lancy 71140 BOURBON LANCY,71,D_71,Cyber espace de Bourbon Lancy,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_424_,,3.97905,46.481963,Espace Multimédia de Fontaines,71150,FONTAINES,Espace Multimédia de Fontaines 71150 FONTAINES,71,D_71,Espace Multimédia de Fontaines,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_425_,,4.74212,46.8743,1 rue Neuve,71150,RULLY,1 rue Neuve 71150 RULLY,71,D_71,Mon Assistant Numérique Chalon,http://chalonsursaone.monassistantnumerique.com,christophevenin@pratimedia.com,06 60 81 97 21,,,O,Lieux de formation,RIN,RIN,,,"<ul><li>- lundi matin: 8h-12h / lundi après-midi: 12h-20h<br>
</li><li>- mardi matin: 8h-12h / mardi après-midi: 12h-20h<br>
</li><li>- mercredi matin: 8h-12h / mercredi après-midi: 12h-20h<br>
</li><li>- jeudi matin: 8h-12h / jeudi après-midi: 12h-20h<br>
</li><li>- vendredi matin: 8h-12h / vendredi après-midi: 12h-20h<br>
</li><li>- samedi matin: 8h-12h / samedi après-midi: 12h-20h<br>
</li><li>- </li></ul>"
mednumBFC_TL_426_,,3.987782,46.488576,Bibliothèque Municipale de Digoin,71160,DIGOIN,Bibliothèque Municipale de Digoin 71160 DIGOIN,71,D_71,Bibliothèque Municipale de Digoin,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_427_,,4.3366690000000006,46.207113,Espace Jeunesse de Digoin,71160,DIGOIN,Espace Jeunesse de Digoin 71160 DIGOIN,71,D_71,Espace Jeunesse de Digoin,,,,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_428_,,4.344631,46.207637,Place de la Gare,71170,CHAUFFAILLES,Place de la Gare 71170 CHAUFFAILLES,71,D_71,MFS PIMMS de Chauffailles,,pimmscantondechauffailles@pimms.org,03 85 24 29 50,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 6h-11h45 / lundi après-midi: 13h-17h<br>
</li><li>- mardi matin: 7h30-11h45 / mardi après-midi: 13h-17h<br>
</li><li>- mercredi matin: 7h30-12h / mercredi après-midi: 12h-15h<br>
</li><li>- jeudi matin: 7h30-11h45 / jeudi après-midi: 13h-17h<br>
</li><li>- vendredi matin: 7h30-11h45 / vendredi après-midi: 13h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_429_,,4.43171,46.789884,Espace Information Jeunesse-CyberJ d'Etang sur Arroux,71190,ETANG SUR ARROUX,Espace Information Jeunesse-CyberJ d'Etang sur Arroux 71190 ETANG SUR ARROUX,71,D_71,Espace Information Jeunesse-CyberJ d'Etang sur Arroux,,,,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_430_,,4.180601,46.867816,2 bis rue d'Autun,71190,ETANG-SUR-ARROUX,2 bis rue d'Autun 71190 ETANG-SUR-ARROUX,71,D_71,MSAP Pôle de proximité Etang sur Arroux,,jean-Louis.souchet@grandautunoismorvan.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_431_,,4.513147,46.759896000000005,Espace Cyber Jeunes : Mission Locale Le Creusot,71200,LE CREUSOT,Espace Cyber Jeunes : Mission Locale Le Creusot 71200 LE CREUSOT,71,D_71,Espace Cyber Jeunes : Mission Locale Le Creusot,,,,,,M-I,Lieux de médiation publique-Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_432_,,4.413349,46.806814,12  rue de la Fonderie,71200,LE CREUSOT,12  rue de la Fonderie 71200 LE CREUSOT,71,D_71,FabLab UtoPi,http://www.fablab-utopi.org/,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_433_,,4.441198,46.793445,L'arobase,71200,LE CREUSOT,L'arobase 71200 LE CREUSOT,71,D_71,L'arobase,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_434_,,4.421359,46.800073,1 rue Edith Cavell,71200,LE CREUSOT,1 rue Edith Cavell 71200 LE CREUSOT,71,D_71,Médiathèque municipale du Creusot - EPN,,epncreusot1@yahoo.fr,03 85 77 58 00,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_435_,,4.40393,46.829923,Place Salignac Fénelon,71200,SAINT-SERNIN-DU-BOIS,Place Salignac Fénelon 71200 SAINT-SERNIN-DU-BOIS,71,D_71,MSAP Saint-Sernin du Bois,,servicesgeneraux@mairiesaintsernindubois.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_436_,,4.429983999999999,46.80645,5 avenue François Mitterrand,71200,LE CREUSOT,5 avenue François Mitterrand 71200 LE CREUSOT,71,D_71,Pôle Insertion emploi - Association AGIRE,agire-cucm.fr,milocreusotmontceau@milobfc.fr,03 85 77 68 01,,,F-I,Lieux de médiation et de fabrication-Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_437_,,4.465704,46.749907,12 rue Lamartine,71210,MONTCHANIN,12 rue Lamartine 71210 MONTCHANIN,71,D_71,CLIC - EPN de Montchanin,,epnmontchanin@gmail.com,03 62 72 95 21,,,I-M,Lieux d’information et d’accès aux droits-Lieux de médiation publique,,,,,
