latitude;longitude;altitude;geometry;MATRICULE;DEPARTEMENT;lib_france_services;ADRESSE;COMPLEMENT.D.ADRESSE;insee_com;code_postal;lib_com;COMMUNE;LATITUDE;LONGITUDE;CONTACT.MAIL;TELEPHONE;h_lundi;h_mardi;h_mercredi;h_jeudi;h_vendredi;h_samedi;Commentaire.horaires;ITINERANCE;FORMAT_FS;X._groupe;Groupe;Goupe_France_Services_responsable;Goupe_Antennes;Labellisation;categorie
46.98806;3.809117;;Point;340;58;Moulins Engilbert;2 Rue de la Mission;;58182;58290;Moulins-Engilbert;MOULINS ENGILBERT;46.98806;3.809117;centre-social-moulins-engilbert@wanadoo.fr;03 86 84 30 96;8:00 - 12:30 / 13:30 - 17:30;8:00 - 12:30 / 13:30 - 17:30;8:00 - 12:30 / 13:30 - 17:30;8:00 - 12:30 / 13:30 - 17:30;8:00 - 12:30 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
47.10397;3.512185;;Point;341;58;Saint Saulge;1 Place de la République;;58267;58330;Saint-Saulge;ST SAULGE;47.10397;3.512185;;;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
47.28147;3.490676;;Point;342;58;Brinon sur Beuvron;9 Rue Commandant Victor Guerreau;;58041;58420;Brinon-sur-Beuvron;BRINON SUR BEUVRON;47.28147;3.490676;centresocialbrinon@orange.fr;;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
47.25708;3.684002;;Point;344;58;Corbigny;3 Grande Rue;;58083;58800;Corbigny;CORBIGNY;47.25708;3.684002;sabrina.classiot@cctbc.fr;03 86 20 22 03;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
50.97851;2.579816;;Point;346;59;Hondschoote;1 Rue de Cassel;;59309;59122;Hondschoote;HONDSCHOOTE;50.97851;2.579816;hondschoote.franceservices@lenord.fr;03 59 73 41 80;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 13:00 / 14:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.36925;3.195708;;Point;347;59;Pecquencourt;Rue de Castres;centre multimédia;59456;59146;Pecquencourt;PECQUENCOURT;50.36925;3.195708;;;14:00 - 18:00;10:00 - 12:00 / 14:00 - 18:00;10:00 - 12:00 / 14:00 - 18:00;10:00 - 12:00 ;10:00 - 12:00 / 14:00 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.99092;4.098503;;Point;348;59;Anor;9 Rue Georges Clémenceau;;59012;59186;Anor;ANOR;49.99092;4.098503;france-services.anor@laposte.fr;03 27 59 49 31;9:30 - 12:00;9:00 - 12:00 / 13:30 - 16:00;9:00 - 12:00 ;9:00 - 12:00 / 13:30 - 16:00;9:00 - 12:00 / 13:30 - 16:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.44017;3.100937;;Point;349;59;Raimbeaucourt ;Place Charles de Gaulle;CCAS Lesecq Carpentier;59489;59283;Raimbeaucourt;RAIMBEAUCOURT;50.44017;3.100937;franceservices@mairie-raimbeaucourt.fr;03 74 22 00 65;8:30 - 11:30 / 13:30 - 16:30;8:30 - 11:30 / 13:30 - 16:30;8:30 - 11:30;8:30 - 11:30 / 13:30 - 16:30;8:30 - 11:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.10568;3.541175;;Point;350;59;Le Cateau-Cambrésis;13 Place du Commandant Richez;;59136;59360;Le Cateau-Cambrésis;LE CATEAU CAMBRESIS;50.10568;3.541175;lecateau.franceservices@lenord.fr;03 59 73 39 00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 13:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.94468;2.192959;;Point;351;59;Bourbourg ;Avenue Francois Mitterrand;Espace Pierre de Coubertin ;59094;59630;Bourbourg;BOURBOURG;50.94468;2.192959;andyvie.msap.bourbourg@orange.fr;03 28 22 55 87;8:30 - 12:30;8:30 - 13:00;8:30 - 12:30;8:30 - 12:30;8:30 - 12:30;8:30 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.18257;3.492718;;Point;352;59;Solesmes ;9 bis Rue Jules Guesde;« l’Etape »;59571;59730;Solesmes;SOLESMES;50.18257;3.492718;;;13:00 - 17:00;8:30 - 12:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.40783;3.557985;;Point;353;59;Bruay-Sur-l'Escaut;6 rue de l’église;;59112;59860;Bruay-sur-l'Escaut;BRUAY SUR L ESCAUT;50.40783;3.557985;bruay.franceservices@lenord.fr;03 59 73 27 00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.50475;2.434864;;Point;354;60;Saint-Just en Chaussée;60 Rue de Paris;;60581;60130;Saint-Just-en-Chaussée;ST JUST EN CHAUSSEE;49.50475;2.434864;mfs-stjust@oise.fr;03 44 10 82 35;14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.66616;1.937855;;Point;356;60;Grandvilliers;32 Rue Frédéric Petit;;60286;60210;Grandvilliers;GRANDVILLIERS;49.66616;1.937855;direction@csrgrandvillers.fr;03 44 46 75 41;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.60792;2.080593;;Point;357;60;Crévecoeur le Grand;24 Avenue du Château;;60178;60360;Crèvecœur-le-Grand;CREVECOEUR LE GRAND;49.60792;2.080593;mfs-crevecoeur@oise.fr;03 44 10 82 30;14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.53789;2.744749;;Point;358;60;Ressons-sur-Matz;91 Rue de Compiègne;;60533;60490;Ressons-sur-Matz;RESSONS SUR MATZ;49.53789;2.744749;mfs-ressons@oise.fr;03 44 10 82 43;14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
49.15986;2.95234;;Point;359;60;Betz;1 Rue de la Fraternite;;60069;60620;Betz;BETZ;49.15986;2.95234;franceservices-evm@orange.fr;03 44 87 44 59;13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 16:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.41522;0.094454;;Point;361;61;Alençon-Perseigne - Site principal de Perseigne;28 Place de la Paix;MSAP Alençon-Perseigne - Quartier Perseigne;61001;61000;Alençon;ALENCON;48.41522;0.094454;espace-france-services-perseigne@ville-alencon.fr;02 33 29 70 06;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;16;Alençon-Perseigne;361;597;Espace labellisé 01/2020;FS
48.42919;0.774625;;Point;363;61;Coeur du Perche - Rémalard en Perche;23 rue de l’église;Mairie de Rémalard en Perche;61345;61110;Rémalard en Perche;REMALARD EN PERCHE;48.42919;0.774625;mairie@remalardenperche.fr;;8:30 - 12:30 / 13:30 - 18:00;8:30 - 12:30 / Sur RDV : 16:00 - 18:00;8:30 - 12:30 / Sur RDV : 14:00 - 18:00;8:30 - 12:30 / Sur RDV : 15:00 - 18:00;8:30 - 12:30 / 13:30 - 18:00 ;10:00 - 12:00;;;Espace labellisé;1;Cœur du Perche;363;"362 ; 598 ; 599";Espace labellisé 01/2020;FS
48.76195;0.619649;;Point;364;61;L’Aigle;Rue de la Merillière;;61214;61300;L'Aigle;L AIGLE;48.76195;0.619649;accueilmsap@ville-laigle.fr;;8:30 - 12:30 / 13:30 - 17:30;8:30 - 12:30 / 13:30 - 17:30;8:30 - 12:30 / 13:30 - 17:30;8:30 - 12:30 / 13:30 - 17:30;9:00 - 12:30 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.6383;2.256897;;Point;366;62;Maison de la Morinie;6 place de la morinie;;62811;62129;Thérouanne;THEROUANNE;50.6383;2.256897;;;8:30 - 12:15 / 13:30 - 17:00;8:30 - 12:15 / 13:30 - 17:00;8:30 - 12:15 / 13:30 - 17:00;8:30 - 12:15 / 13:30 - 17:00;8:30 - 12:15 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.66755;1.837535;;Point;367;62;Maison Intercommunale Pour Tous;38, rue des Potiers;;62268;62240;Desvres;DESVRES;50.66755;1.837535;maisondesservices@cc-desvressamer.fr;03 21 99 26 00;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;9:00 - 12:30 / 14:00 - 17:30;1 samedi sur 2 : 9:00 - 12:30;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
50.42661;2.829288;;Point;368;62;PIMMS de Lens;49 place du Général de Gaulle;;62498;62300;Lens;LENS;50.42661;2.829288;lens@pimms.org;03 21 28 78 17;13:30 - 17:15;9:00 - 12:00 / 13:30 - 17:15;9:00 - 18:00;9:00 - 12:00 / 13:30 - 17:15;9:00 - 12:00 / 13:30 - 17:15;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.86622;1.860873;;Point;369;62;Pays d'opale;9 Avenue de la Libération;;62397;62340;Guînes;GUINES;50.86622;1.860873;msap@cc-paysdopale.fr;03 21 00 83 33;8:00 - 12:30 / 13:30 - 17:00;8:00 - 12:30 / 13:30 - 17:00;8:00 - 12:30 / 13:30 - 17:00;8:00 - 12:30 / 13:30 - 17:00;8:00 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.70593;2.11089;;Point;370;62;Lumbres;1 chemin du Pressart;;62534;62380;Lumbres;LUMBRES;50.70593;2.11089;;;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
50.51631;2.626759;;Point;372;62;PIMMS mobile Services Intinérants entre Béthune et Aire-sur-la-Lys;100 avenue de Londres;;62119;62411;Béthune;BETHUNE;50.51631;2.626759;lens@pimms.org;03 21 28 78 17;9:00 - 16:30 selon planning permanences;9:00 - 16:30 selon planning permanences;9:00 - 16:30 selon planning permanences;9:00 - 16:30 selon planning permanences;9:00 - 16:30 selon planning permanences;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
50.48512;2.547041;;Point;374;62;PIMMS de Bruay-la-buissière;440 rue Honorat et Christian Bouilliez;;62178;62700;Bruay-la-Buissière;BRUAY;50.48512;2.547041;artois@pimms.org;03 21 52 99 78;13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;8:30 - 12:00 / 13:00 - 16:30;8:30 - 16:30;8:30 - 12:00 / 13:00 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
50.47364;3.000173;;Point;375;62;PIMMS de Libercourt;Place de la gare;;62907;62820;Libercourt;LIBERCOURT;50.47364;3.000173;libercourt@pimms.org;03 91 83 18 65;13:45 - 18:30;9:00 - 12:00 / 13:45 - 18:30;9:00 - 12:00 / 13:45 - 17:30;10:00 - 18:30;9:00 - 12:00 / 13:45 - 17:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
46.02931;2.820765;;Point;380;63;Saint Gervais;Rue Fontaine de la Ville;;63354;63390;Saint-Gervais-d'Auvergne;ST GERVAIS D AUVERGNE;46.02931;2.820765;ville.st.gervais.auvergne@wanadoo.fr ;04 73 85 30 92;9:00 - 12:30 / 13:30 - 17:00;13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;13:30 - 17:00;9:00 - 12:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
45.80082;2.469049;;Point;382;63;Giat;1 place du champs de foire;Bâtiment de la Mairie;63165;63620;Giat;GIAT;45.80082;2.469049;franceservices.giat@ccvcommunaute.fr;04 73 21 71 67;9:00 - 12:00 ;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 ;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.64803;2.557594;;Point;383;63;Bourg Lastic;4 route de Tulle;;63048;63760;Bourg-Lastic;BOURG LASTIC;45.64803;2.557594;franceservices.bourglastic@ccvcommunaute.fr;04 73 21 88 68;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.49386;-1.48235;;Point;385;64;Mauléon-Licharre;15 Avenue Maréchal Foch;;64102;64100;Bayonne;BAYONNE;43.49386;-1.48235;;;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.37136;-0.62937;;Point;386;64;Mourenx;2 Place du Béarn;"Centre Social ""Lo Solan""";64410;64150;Mourenx;MOURENX;43.37136;-0.62937;accueil@lo-solan.org;05 59 60 03 98;14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.2432;0.063311;;Point;387;65;Tarbes Laubadère;10 Avenue Antoine de Saint-exupéry;;65440;65000;Tarbes;TARBES;43.2432;0.063311;france-services.tarbes-laubadere@laposte.fr;05 62 36 27 89;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.38747;0.150968;;Point;389;65;Rabastens en Bigorre;16 place centrale;;65375;65140;Rabastens-de-Bigorre;RABASTENS DE BIGORRE;43.38747;0.150968;msap-rabastens@adour-madiran.fr;05 62 96 54 51;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 ;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.81608;0.320982;;Point;390;65;Saint-Lary-Soulan;36 rue Vincent Mir;Galerie Commerciale;65388;65170;Saint-Lary-Soulan;ST LARY SOULAN;42.81608;0.320982;gipe65@perenne.org;05 62 40 08 14;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.06833;0.151224;;Point;392;65;Haute Bigorre;30 avenue Géruzet;;65059;65200;Bagnères-de-Bigorre;BAGNERES DE BIGORRE;43.06833;0.151224;france-services@haute-bigorre.fr;05 62 90 42 02;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.32049;0.370906;;Point;393;65;Coteaux;31 Place de la Mairie;;65452;65220;Trie-sur-Baïse;TRIE SUR BAISE;43.32049;0.370906;pointpublic.coteaux@orange.fr;;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.96096;-0.07415;;Point;395;65;Pierrefitte-Nestalas;Place Jean Jaurès;;65362;65260;Pierrefitte-Nestalas;PIERREFITTE NESTALAS;42.96096;-0.07415;france-services.pierrefitte-nestalas@laposte.fr;05 62 92 24 62;9:30 - 12:00 / 13:30 - 16:45;9:30 - 12:00 / 13:30 - 16:45;9:30 - 12:00 / 13:30 - 16:45;9:30 - 12:00 / 13:30 - 16:45;9:30 - 12:00 / 13:30 - 16:45;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.01773;0.591438;;Point;397;65;Sarp;15 croix des Huguenots;Centre Village ;65407;65370;Sarp;SARP;43.01773;0.591438;communaute-de-communes@neste-barousse.fr;05 62 99 20 42;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:30 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
43.38676;0.054881;;Point;398;65;Vic-en-Bigorre;2 avenue Jacques Fourcade;;65460;65500;Vic-en-Bigorre;VIC EN BIGORRE;43.38676;0.054881;msap@adour-madiran.fr;06 08 86 42 99;14:00 - 18:00;8:30 - 12:30 / 14:00 - 18:00;8:30 - 12:30;8:30 - 12:30 / 14:00 - 18:00;8:30 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.46935;0.034708;;Point;399;65;Maubourguet;179 Place de la Libération;Centre culturel Jean Glavany;65304;65700;Maubourguet;MAUBOURGUET;43.46935;0.034708;cyberbase@adour-madiran.fr;05 62 96 07 93;9:00 - 12:30 / 14:00 - 16:00;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:30 / 16:00 - 18:00; 14:00 - 18:00;9:00 - 12:30 / 14:00 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
42.66962;2.623884;;Point;400;66;Ille sur têt;3 rue de bourdeville;;66088;66130;Ille-sur-Têt;ILLE SUR TET;42.66962;2.623884;france.services@roussillon-conflent.fr;04 68 38 96 55;9:00 - 13:00 / 13:30 - 17:00;9:00 - 13:00 / 13:30 - 16:00;9:00 - 12:00;9:00 - 13:00 / 13:30 - 17:00;9:00 - 13:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.45517;2.632069;;Point;401;66;Arles sur Tech;32 Rue du Barri d'Amont;;66009;66150;Arles-sur-Tech;ARLES SUR TECH;42.45517;2.632069;;;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.48353;3.129673;;Point;402;66;Banyuls sur mer;Place Dina Vierny;;66016;66650;Banyuls-sur-Mer;BANYULS SUR MER;42.48353;3.129673;ccas.banyuls@banyuls-sur-mer.com;;9:00 - 12:00 / 13:00 - 16:00;9:00 - 12:00 / 13:00 - 16:00;9:00 - 12:00 / 13:00 - 16:00;9:00 - 12:00 / 13:00 - 16:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
42.81419;2.745516;;Point;403;66;Tautavel;Place de la République;;66205;66720;Tautavel;TAUTAVEL;42.81419;2.745516;msap.tautavel@orange.fr;04 68 07 23 05;10:00 - 12:00 / 15:00 - 19:00;10:00 - 12:00 / 15:00 - 18:00;10:00 - 12:00;10:00 - 12:00 / 15:00 - 18:00;10:00 - 12:00 / 15:00 - 19:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.5492;7.768703;;Point;404;67;Strasbourg Lizé;3 Rue de Hautefort;;67482;67100;Strasbourg;STRASBOURG;48.5492;7.768703;france-services.strasbourg-lize@laposte.fr;03 90 40 42 88;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.47834;7.218349;;Point;405;67;Schirmeck;114 Grand'Rue;;67448;67130;Schirmeck;SCHIRMECK;48.47834;7.218349;maisonfranceservices@valleedelabruche.fr;03 88 97 86 20;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;8:30 - 12:00 / 14:00 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.34207;7.307902;;Point;406;67;Villé;2 a Rue du Haut Koenigsbourg;;67507;67220;Villé;VILLE;48.34207;7.307902;france-services.ville@laposte.fr;03 88 58 93 43;9:00 - 12:05 / 14:00 - 17:00;9:00 - 12:05 / 14:00 - 17:00;9:00 - 12:05 / 14:00 - 17:00;9:00 - 12:05 / 14:00 - 17:00;9:00 - 12:05 / 14:00 - 17:00;9:00 - 12:05;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.6444;7.449727;;Point;407;67;Wasselonne;33 Rue des Pins;;67520;67310;Wasselonne;WASSELONNE;48.6444;7.449727;franceservices@mossigvignoble.fr;03 88 64 74 46;9:00 - 12:00 / 13:00 - 17:00;10:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 16:00;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.93303;7.094915;;Point;408;67;Sarre-Union;14 Rue Vincent d'Indy;;67434;67260;Sarre-Union;SARRE UNION;48.93303;7.094915;accueil@ccab.eu;03 88 01 67 07;8:00 - 12:00 / 13:00 - 17:00;8:00 - 12:00 / 13:00 - 17:00;8:00 - 12:00 / 13:00 - 17:00;8:00 - 12:00 / 13:00 - 17:00;8:00 - 12:00 / 13:00 - 16:00;-;;;Espace labellisé;2;Alsace Bossue;408;625;Espace labellisé 01/2020;FS
48.90976;7.749898;;Point;409;67;Durrenbach;1 Rue de l'Obermatt;;67110;67360;Durrenbach;DURRENBACH;48.90976;7.749898;franceservices@sauer-pechelbronn.fr;03 88 90 77 60;14:00 - 18:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.66459;7.606664;;Point;410;67;Truchtersheim;32 Rue des Romains;;67495;67370;Truchtersheim;TRUCHTERSHEIM;48.66459;7.606664;letrefle@kochersberg.fr;03 88 69 60 30;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 19:00;9:00 - 12:00 / 14:00 - 17:00;13:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;8:30 - 11:30;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.74091;7.363901;;Point;411;67;Saverne;3 Rue du Tribunal;;67437;67700;Saverne;SAVERNE;48.74091;7.363901;;;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.62254;7.235773;;Point;412;68;Altkirch;5 Rue Charles de Gaulle;;68004;68130;Altkirch;ALTKIRCH;47.62254;7.235773;;;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.62602;5.785213;;Point;413;70;Lavoncourt;12 Rue du Tire Sachot;;70299;70120;Lavoncourt;LAVONCOURT;47.62602;5.785213;aurelie.cias@orange.fr;03 84 76 58 44;13:30 - 18:00;8:30 - 12:00 / 13:00 - 18:00;13:30 - 16:30;8:30 - 12:00;13:00 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.42191;6.068824;;Point;414;70;Rioz;Place du Souvenir Français;;70447;70190;Rioz;RIOZ;47.42191;6.068824;accueil@paysdes7rivieres.org;03 84 91 90 37;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.73518;6.424572;;Point;415;70;Quers;1 bis Rue de l'Eglise;;70432;70200;Quers;QUERS;47.73518;6.424572;;03 84 94 78 95;9:00 - 12:00 / 14:00 - 18:30;8:30 - 12:00 / 14:00 - 18:30;16:30 - 18:30;8:30 - 12:00 / 14:00 - 18:30;9:00 - 12:00 / 14:00 - 18:30;8:30 - 12:00 ;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.70482;6.685221;;Point;416;70;Champagney;Place du General Charles de Gaulle;;70120;70290;Champagney;CHAMPAGNEY;47.70482;6.685221;franceservices.rahinetcherimont@gmail.com;03 84 36 51 59;9:00 - 17:00;9:00 - 17:00;9:00 - 16:00;9:00 - 12:00;9:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
